gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
1880612968	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/20620298/original.jpg	https://www.inaturalist.org/photos/20620298					2018-06-17T19:27:03Z	Paul Tavares		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Paul Tavares
1880611445	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/20607556/original.jpeg	https://www.inaturalist.org/photos/20607556					2018-06-18T00:27:56Z	J. Burke Korol		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	J. Burke Korol
1880595411	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/20490163/original.jpeg	https://www.inaturalist.org/photos/20490163					2013-07-12T04:00:33Z	scoombes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	scoombes
1880589973	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/20450033/original.jpeg	https://www.inaturalist.org/photos/20450033					2017-05-20T18:31:31Z	birderbb		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	birderbb
1880584629	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/20418001/original.jpg	https://www.inaturalist.org/photos/20418001					2017-05-24T13:35:02Z	Michael Butler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Michael Butler
1880572085	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/20334599/original.jpeg	https://www.inaturalist.org/photos/20334599					2018-06-20T18:03:17Z	ColinDJones		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ColinDJones
1880571283	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/20329879/original.jpg	https://www.inaturalist.org/photos/20329879					2018-06-25T18:04:24Z	ColinDJones		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ColinDJones
1880571088	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/20329132/original.jpg	https://www.inaturalist.org/photos/20329132					2018-06-25T17:55:09Z	thejasperpatch		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	thejasperpatch
1880569241	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/20317149/original.jpeg	https://www.inaturalist.org/photos/20317149					2006-05-13T19:13:50Z	birderbb		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	birderbb
1880554181	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/20217737/original.jpg	https://www.inaturalist.org/photos/20217737					2018-06-20T03:59:24Z	Claudia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Claudia
1880554181	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/20217685/original.jpg	https://www.inaturalist.org/photos/20217685					2018-06-20T03:59:45Z	Claudia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Claudia
1880554181	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/20217757/original.jpg	https://www.inaturalist.org/photos/20217757					2018-06-20T03:59:43Z	Claudia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Claudia
1880553924	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/20216643/original.jpg	https://www.inaturalist.org/photos/20216643					2018-06-23T16:52:57Z	ColinDJones		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ColinDJones
1880553924	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/20216638/original.jpg	https://www.inaturalist.org/photos/20216638					2018-06-23T16:52:57Z	ColinDJones		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ColinDJones
1880545897	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/20156855/original.jpeg	https://www.inaturalist.org/photos/20156855					2018-06-22T00:35:18Z	Nicolas Fortin St-Gelais		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nicolas Fortin St-Gelais
1880541511	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/20125056/original.jpeg	https://www.inaturalist.org/photos/20125056					2018-06-21T21:48:55Z	Basil Conlin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Basil Conlin
1880538450	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/20104576/original.jpg	https://www.inaturalist.org/photos/20104576					2018-06-19T18:57:42Z	Philip Careless		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Philip Careless
1880535134	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/20083250/original.jpg	https://www.inaturalist.org/photos/20083250					2018-06-21T11:17:26Z	Fraser Gibson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Fraser Gibson
1880527137	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/20033840/original.jpg	https://www.inaturalist.org/photos/20033840					2018-06-16T19:41:04Z	Bob McDougall		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Bob McDougall
1880522879	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/20005026/original.jpeg	https://www.inaturalist.org/photos/20005026					2018-06-12T16:17:48Z	Don Sutherland		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Don Sutherland
1880488220	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19790071/original.jpeg	https://www.inaturalist.org/photos/19790071					2018-06-16T12:35:29Z	Bruce Bennett		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Bruce Bennett
1880481901	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19752625/original.jpeg	https://www.inaturalist.org/photos/19752625					2009-06-01T19:09:16Z	James J. Bond		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	James J. Bond
1880480643	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19744927/original.jpeg	https://www.inaturalist.org/photos/19744927					2018-06-13T22:26:58Z	Eric Knopf		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eric Knopf
1880480459	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19744373/original.jpg	https://www.inaturalist.org/photos/19744373					2018-06-15T15:08:00Z	brittanyhope		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	brittanyhope
1880471150	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19302849/original.jpg	https://www.inaturalist.org/photos/19302849					2018-06-06T14:03:18Z	Cody Chapman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cody Chapman
1880468137	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/18874612/original.jpg	https://www.inaturalist.org/photos/18874612					2018-05-28T20:57:26Z	tweets		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tweets
1850988556	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/2214652/original.JPG	https://www.inaturalist.org/photos/2214652					2015-08-01T18:59:34Z	Aidan Gowland		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Aidan Gowland
1850988459	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/2214636/original.JPG	https://www.inaturalist.org/photos/2214636					2015-08-01T18:53:36Z	Aidan Gowland		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Aidan Gowland
1850988458	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/2214624/original.JPG	https://www.inaturalist.org/photos/2214624					2015-08-01T18:43:41Z	Aidan Gowland		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Aidan Gowland
1850988353	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/2214620/original.JPG	https://www.inaturalist.org/photos/2214620					2015-08-01T18:55:28Z	Aidan Gowland		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Aidan Gowland
1850987752	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/1915069/original.jpg	https://www.inaturalist.org/photos/1915069					2015-05-21T21:21:25Z	Aidan Gowland		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Aidan Gowland
1850987752	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/1915064/original.jpg	https://www.inaturalist.org/photos/1915064					2015-05-21T21:21:25Z	Aidan Gowland		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Aidan Gowland
1850987752	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/1890840/original.JPG	https://www.inaturalist.org/photos/1890840					2015-05-22T00:21:26Z	Aidan Gowland		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Aidan Gowland
1850987752	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/1885776/original.jpg	https://www.inaturalist.org/photos/1885776					2015-05-21T21:21:25Z	Aidan Gowland		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Aidan Gowland
1850984121	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19701347/original.jpg	https://www.inaturalist.org/photos/19701347					2018-06-12T17:09:00Z	lindadirect		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lindadirect
1850979967	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19669499/original.jpeg	https://www.inaturalist.org/photos/19669499					2018-06-12T22:22:39Z	bhartery		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bhartery
1850977996	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19657028/original.jpeg	https://www.inaturalist.org/photos/19657028					2018-03-17T19:52:34Z	agbelliveau		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	agbelliveau
1850976882	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19648367/original.jpg	https://www.inaturalist.org/photos/19648367					2018-06-13T15:59:59Z	Amelia Barnes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Amelia Barnes
1850976882	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19648356/original.jpg	https://www.inaturalist.org/photos/19648356					2018-06-13T15:59:59Z	Amelia Barnes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Amelia Barnes
1850976882	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19648382/original.jpg	https://www.inaturalist.org/photos/19648382					2018-06-13T15:59:59Z	Amelia Barnes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Amelia Barnes
1850976797	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19648219/original.jpeg	https://www.inaturalist.org/photos/19648219					2017-07-10T18:43:46Z	Travis Cameron		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Travis Cameron
1850976352	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19646749/original.jpeg	https://www.inaturalist.org/photos/19646749					2017-06-27T20:59:15Z	Travis Cameron		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Travis Cameron
1850975907	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19643714/original.jpeg	https://www.inaturalist.org/photos/19643714					2018-06-13T15:28:01Z	Mike V.A. Burrell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mike V.A. Burrell
1850972589	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19616946/original.jpeg	https://www.inaturalist.org/photos/19616946					2018-06-12T17:17:24Z	Mike V.A. Burrell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mike V.A. Burrell
1850972317	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19614350/original.jpg	https://www.inaturalist.org/photos/19614350					2018-06-10T15:37:49Z	Jay Wright		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jay Wright
1850957661	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19510742/original.jpg	https://www.inaturalist.org/photos/19510742					2018-06-10T21:25:56Z	Carita Bergman		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Carita Bergman
1850957661	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19510738/original.jpg	https://www.inaturalist.org/photos/19510738					2018-06-10T21:25:56Z	Carita Bergman		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Carita Bergman
1850957661	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19510748/original.jpg	https://www.inaturalist.org/photos/19510748					2018-06-10T21:25:56Z	Carita Bergman		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Carita Bergman
1850953134	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19477672/original.jpg	https://www.inaturalist.org/photos/19477672					2018-06-09T22:05:19Z	Chris Cheatle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chris Cheatle
1850930178	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19320355/original.jpg	https://www.inaturalist.org/photos/19320355					2018-06-06T09:45:53Z	Amelia Barnes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Amelia Barnes
1850930178	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19320434/original.jpg	https://www.inaturalist.org/photos/19320434					2018-06-06T09:45:53Z	Amelia Barnes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Amelia Barnes
1850930178	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19320382/original.jpg	https://www.inaturalist.org/photos/19320382					2018-06-06T09:45:53Z	Amelia Barnes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Amelia Barnes
1850930178	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19320411/original.jpg	https://www.inaturalist.org/photos/19320411					2018-06-06T09:45:53Z	Amelia Barnes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Amelia Barnes
1850920436	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19220272/original.jpeg	https://www.inaturalist.org/photos/19220272					2018-05-29T14:59:35Z	Reuven Martin		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Reuven Martin
1850916437	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19188779/original.jpeg	https://www.inaturalist.org/photos/19188779					2018-05-20T19:16:10Z	Quinten Wiegersma		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Quinten Wiegersma
1848815787	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/9481665/original.jpg	https://www.inaturalist.org/photos/9481665					2017-08-02T16:53:50Z	Cody Chapman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cody Chapman
1848815787	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/9481667/original.jpg	https://www.inaturalist.org/photos/9481667					2017-08-02T16:53:50Z	Cody Chapman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cody Chapman
1848808790	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19117286/original.jpeg	https://www.inaturalist.org/photos/19117286					2018-06-02T19:28:44Z	Heather		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Heather
1848808790	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/19118017/original.jpg	https://www.inaturalist.org/photos/19118017					2018-06-02T22:28:00Z	Heather		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Heather
1848785073	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/18922207/original.jpeg	https://www.inaturalist.org/photos/18922207					2018-06-01T13:05:31Z	Eric Knopf		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eric Knopf
1848785073	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/18922216/original.jpeg	https://www.inaturalist.org/photos/18922216					2018-06-01T13:09:08Z	Eric Knopf		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eric Knopf
1848771019	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/18828552/original.jpg	https://www.inaturalist.org/photos/18828552					2018-05-29T19:10:37Z	Nelson Balcar		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Nelson Balcar
1848771019	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/18828565/original.jpg	https://www.inaturalist.org/photos/18828565					2018-05-29T19:10:37Z	Nelson Balcar		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Nelson Balcar
1848771019	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/18828574/original.jpg	https://www.inaturalist.org/photos/18828574					2018-05-29T19:10:37Z	Nelson Balcar		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Nelson Balcar
1848770333	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/18821496/original.jpg	https://www.inaturalist.org/photos/18821496					2018-05-29T11:51:00Z	Reuven Martin		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Reuven Martin
1847620307	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/18722738/original.jpeg	https://www.inaturalist.org/photos/18722738					2018-05-26T15:51:00Z	Gail Beaulieu		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gail Beaulieu
1847618951	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/18710038/original.jpg	https://www.inaturalist.org/photos/18710038					2018-05-28T02:48:33Z	Cameron Eckert		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cameron Eckert
1847618951	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/18710036/original.jpg	https://www.inaturalist.org/photos/18710036					2018-05-28T02:48:33Z	Cameron Eckert		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cameron Eckert
1847600272	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/18553892/original.jpg	https://www.inaturalist.org/photos/18553892					2008-08-09T19:47:31Z	David McCorquodale		iNaturalist	http://creativecommons.org/licenses/by/4.0/	David McCorquodale
1847600272	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/18553884/original.jpg	https://www.inaturalist.org/photos/18553884					2008-08-09T19:47:39Z	David McCorquodale		iNaturalist	http://creativecommons.org/licenses/by/4.0/	David McCorquodale
1847580723	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/18408253/original.jpeg	https://www.inaturalist.org/photos/18408253					2015-05-17T13:27:55Z	Brett		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Brett
1847580681	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/18407826/original.jpeg	https://www.inaturalist.org/photos/18407826					2012-07-09T15:41:35Z	Brett		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Brett
1847580561	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/18407560/original.jpeg	https://www.inaturalist.org/photos/18407560					2012-07-06T19:38:01Z	Brett		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Brett
1847575959	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/18376956/original.jpeg	https://www.inaturalist.org/photos/18376956					2018-05-21T22:29:23Z	Amanda Layng		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Amanda Layng
1847561193	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/18269767/original.jpg	https://www.inaturalist.org/photos/18269767					2018-05-19T18:45:33Z	Cameron Eckert		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cameron Eckert
1847561193	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/18269763/original.jpg	https://www.inaturalist.org/photos/18269763					2018-05-19T18:45:33Z	Cameron Eckert		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cameron Eckert
1847552715	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/18206848/original.jpg	https://www.inaturalist.org/photos/18206848					2018-05-18T17:54:22Z	John D Reynolds		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John D Reynolds
1847552715	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/18206841/original.jpg	https://www.inaturalist.org/photos/18206841					2018-05-18T17:54:06Z	John D Reynolds		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John D Reynolds
1847552715	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/18206850/original.jpg	https://www.inaturalist.org/photos/18206850					2018-05-18T17:53:25Z	John D Reynolds		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John D Reynolds
1847552715	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/18206854/original.jpg	https://www.inaturalist.org/photos/18206854					2018-05-18T17:53:39Z	John D Reynolds		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John D Reynolds
1847534531	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/18071137/original.jpg	https://www.inaturalist.org/photos/18071137					2018-05-16T02:41:14Z	Cameron Eckert		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cameron Eckert
1847534531	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/18071131/original.jpg	https://www.inaturalist.org/photos/18071131					2018-05-16T02:41:14Z	Cameron Eckert		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cameron Eckert
1847515341	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/17941206/original.jpg	https://www.inaturalist.org/photos/17941206					2018-05-13T13:57:42Z	John D Reynolds		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John D Reynolds
1847507719	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/17895150/original.jpg	https://www.inaturalist.org/photos/17895150					2018-05-12T21:26:11Z	Cody Chapman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cody Chapman
1847496928	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/17821201/original.jpg	https://www.inaturalist.org/photos/17821201					1972-08-25T00:34:00Z	lenr82		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lenr82
1847487855	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/17758324/original.jpg	https://www.inaturalist.org/photos/17758324					2018-05-07T00:28:44Z	Samuel Brinker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Samuel Brinker
1847479331	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/17696413/original.jpg	https://www.inaturalist.org/photos/17696413					2018-05-09T20:32:48Z	Pat Deacon		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Pat Deacon
1847424946	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/16813407/original.jpeg	https://www.inaturalist.org/photos/16813407					2012-06-15T23:54:30Z	Hanna Dykstra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Hanna Dykstra
1847424899	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/16809874/original.jpeg	https://www.inaturalist.org/photos/16809874					2012-06-15T23:54:30Z	Hanna Dykstra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Hanna Dykstra
1841329317	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/17376400/original.jpeg	https://www.inaturalist.org/photos/17376400					2017-06-20T05:13:00Z	darrellhermes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	darrellhermes
1841324732	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/17340007/original.jpg	https://www.inaturalist.org/photos/17340007					2018-04-27T22:44:33Z	Bob McDougall		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Bob McDougall
1841305173	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/17222063/original.jpeg	https://www.inaturalist.org/photos/17222063					2017-06-21T04:57:56Z	darrellhermes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	darrellhermes
1841272130	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/16976980/original.jpeg	https://www.inaturalist.org/photos/16976980					2016-09-16T15:35:37Z	Ian Cruickshank		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ian Cruickshank
1841271701	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/16969942/original.jpeg	https://www.inaturalist.org/photos/16969942					2016-04-13T23:55:55Z	Ian Cruickshank		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ian Cruickshank
1841263770	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/16922494/original.jpg	https://www.inaturalist.org/photos/16922494					2018-04-29T08:45:07Z	Carol McDougall		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Carol McDougall
1841252662	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/16842835/original.jpg	https://www.inaturalist.org/photos/16842835					2018-04-29T18:20:36Z	Sean Frey		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Sean Frey
1841252662	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/16842665/original.jpg	https://www.inaturalist.org/photos/16842665					2018-04-29T18:20:36Z	Sean Frey		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Sean Frey
1839267617	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/16320929/original.jpg	https://www.inaturalist.org/photos/16320929					2018-04-24T19:46:18Z	Cody Chapman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cody Chapman
1839263774	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/16289481/original.jpeg	https://www.inaturalist.org/photos/16289481					2016-09-02T01:52:35Z	Bob Carter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Bob Carter
1839263774	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/16298848/original.jpeg	https://www.inaturalist.org/photos/16298848					2016-09-01T23:45:37Z	Bob Carter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Bob Carter
1839256154	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/16233446/original.jpg	https://www.inaturalist.org/photos/16233446					2018-04-24T10:41:25Z	anderc9		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	anderc9
1839256154	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/16233391/original.jpg	https://www.inaturalist.org/photos/16233391					2018-04-24T10:41:25Z	anderc9		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	anderc9
1839256154	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/16233394/original.jpg	https://www.inaturalist.org/photos/16233394					2018-04-24T10:41:25Z	anderc9		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	anderc9
1839256154	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/16233444/original.jpg	https://www.inaturalist.org/photos/16233444					2018-04-24T10:41:25Z	anderc9		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	anderc9
